afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,93,Memphis Grizzlies,-4.70588235294,2.125,2009-11-30,0.0,1.0,18.0,17.0,120,Utah Jazz,0,7:00 pm,0.5,0.7,0.0,1.0,0.333333333333,0.666666666667,0.4,0.8,1,0.352941176471,0.5625
0.0,0.0,108,Boston Celtics,8.58823529412,0.25,2009-12-01,1.0,2.0,18.0,17.0,90,Charlotte Bobcats,0,7:00 pm,0.7,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0,0.764705882353,0.4375
0.0,0.0,107,Golden State Warriors,-2.8125,6.47058823529,2009-12-01,0.0,1.0,17.0,18.0,135,Denver Nuggets,0,7:00 pm,0.4,0.7,1.0,0.0,0.333333333333,0.666666666667,0.6,0.8,1,0.375,0.705882352941
0.0,0.0,99,New Orleans Hornets,-4.0,7.875,2009-12-01,1.0,1.0,18.0,17.0,110,Los Angeles Lakers,0,7:30 pm,0.5,0.8,0.0,1.0,0.333333333333,1.0,0.6,1.0,1,0.411764705882,0.8125
0.0,0.0,99,Phoenix Suns,7.47058823529,-7.29411764706,2009-12-01,1.0,1.0,18.0,18.0,126,New York Knicks,0,7:30 pm,0.8,0.2,1.0,0.0,1.0,0.0,0.8,0.0,1,0.823529411765,0.176470588235
0.0,0.0,107,Miami Heat,0.3125,6.05263157895,2009-12-01,1.0,2.0,17.0,20.0,100,Portland Trail Blazers,0,7:00 pm,0.4,0.6,0.0,0.0,0.333333333333,0.333333333333,0.4,0.6,0,0.5625,0.631578947368
0.0,0.0,106,Washington Wizards,-4.73333333333,-4.33333333333,2009-12-01,2.0,1.0,16.0,19.0,102,Toronto Raptors,0,7:00 pm,0.3,0.3,0.0,0.0,0.666666666667,0.0,0.4,0.2,0,0.333333333333,0.388888888889
0.0,0.0,115,Toronto Raptors,-4.31578947368,4.94117647059,2009-12-02,0.0,2.0,20.0,18.0,146,Atlanta Hawks,0,7:00 pm,0.2,0.7,0.0,0.0,0.0,0.333333333333,0.2,0.4,1,0.368421052632,0.705882352941
0.0,0.0,85,Detroit Pistons,-2.47058823529,-6.2,2009-12-02,2.0,1.0,18.0,16.0,92,Chicago Bulls,0,7:00 pm,0.3,0.3,1.0,0.0,0.333333333333,0.0,0.2,0.0,1,0.352941176471,0.4
0.0,0.0,90,Phoenix Suns,5.55555555556,4.47058823529,2009-12-02,0.0,3.0,19.0,18.0,107,Cleveland Cavaliers,0,7:00 pm,0.7,0.8,0.0,1.0,0.666666666667,0.666666666667,0.8,0.8,1,0.777777777778,0.705882352941
0.0,0.0,102,Houston Rockets,0.764705882353,-2.38888888889,2009-12-02,2.0,2.0,18.0,19.0,85,Los Angeles Clippers,0,7:30 pm,0.5,0.5,1.0,1.0,0.333333333333,0.666666666667,0.4,0.8,0,0.529411764706,0.444444444444
